"","state","county","GEOID","year","month","ppt","tmean"
"2528.2.5","Florida","Washington","12133",2009,6,76.7147,28.10669
"2528.2.6","Florida","Washington","12133",2009,7,161.6883,27.01843
"2528.2.7","Florida","Washington","12133",2009,8,134.2924,26.78271
"2528.2.8","Florida","Washington","12133",2009,9,146.9259,25.82193
"2528.2.9","Florida","Washington","12133",2009,10,168.3834,21.27904
"2528.2.10","Florida","Washington","12133",2009,11,63.4147,14.29386
"2528.2.11","Florida","Washington","12133",2009,12,275.1655,10.35608
"2528.3","Florida","Washington","12133",2010,1,199.3102,8.123373
"2528.3.1","Florida","Washington","12133",2010,2,126.0301,7.175482
"2528.3.2","Florida","Washington","12133",2010,3,105.2223,12.74187
"2528.3.3","Florida","Washington","12133",2010,4,49.20506,19.45181
"2528.3.4","Florida","Washington","12133",2010,5,247.3005,24.82952
"2528.3.5","Florida","Washington","12133",2010,6,110.1801,28.18976
"2528.3.6","Florida","Washington","12133",2010,7,124.8016,28.57566
"2528.3.7","Florida","Washington","12133",2010,8,161.1147,28.76102
"2528.3.8","Florida","Washington","12133",2010,9,84.74482,26.74813
"2528.3.9","Florida","Washington","12133",2010,10,13.06229,19.99645
"2528.3.10","Florida","Washington","12133",2010,11,90.61386,14.93235
"2528.3.11","Florida","Washington","12133",2010,12,41.46578,6.558313
"2528.4","Florida","Washington","12133",2011,1,106.0172,7.644398
"2528.4.1","Florida","Washington","12133",2011,2,109.4853,12.12157
"2528.4.2","Florida","Washington","12133",2011,3,130.0776,17.14867
"2528.4.3","Florida","Washington","12133",2011,4,37.45807,20.73795
"2528.4.4","Florida","Washington","12133",2011,5,18.3447,23.12313
"2528.4.5","Florida","Washington","12133",2011,6,77.95843,28.74024
"2528.4.6","Florida","Washington","12133",2011,7,198.1072,28.16458
"2528.4.7","Florida","Washington","12133",2011,8,84.36145,28.84133
"2528.4.8","Florida","Washington","12133",2011,9,106.9648,24.49729
"2528.4.9","Florida","Washington","12133",2011,10,41.55108,18.35434
"2528.4.10","Florida","Washington","12133",2011,11,80.50458,15.36807
"2528.4.11","Florida","Washington","12133",2011,12,131.3881,12.58295
"2528.5","Florida","Washington","12133",2012,1,79.0941,12.59054
"2528.5.1","Florida","Washington","12133",2012,2,149.7258,13.95645
"2528.5.2","Florida","Washington","12133",2012,3,169.3887,19.6856
"2528.5.3","Florida","Washington","12133",2012,4,57.26566,19.87711
"2528.5.4","Florida","Washington","12133",2012,5,82.98422,24.2097
"2528.5.5","Florida","Washington","12133",2012,6,173.9913,25.69506
"2528.5.6","Florida","Washington","12133",2012,7,173.1763,27.93855
"2528.5.7","Florida","Washington","12133",2012,8,214.7417,26.50434
"2528.5.8","Florida","Washington","12133",2012,9,191.2039,24.75795
"2528.5.9","Florida","Washington","12133",2012,10,66.1406,19.59458
"2528.5.10","Florida","Washington","12133",2012,11,40.79578,13.1338
"2528.5.11","Florida","Washington","12133",2012,12,106.7753,12.75482
"2528.6","Florida","Washington","12133",2013,1,27.93566,14.07367
"2528.6.1","Florida","Washington","12133",2013,2,326.6033,12.26614
"2528.6.2","Florida","Washington","12133",2013,3,87.11229,12.22753
"2528.6.3","Florida","Washington","12133",2013,4,120.9139,18.97169
"2528.6.4","Florida","Washington","12133",2013,5,36.64542,21.60416
"2528.6.5","Florida","Washington","12133",2013,6,201.2878,26.77566
"2528.6.6","Florida","Washington","12133",2013,7,580.4055,26.2003
"2528.6.7","Florida","Washington","12133",2013,8,383.5365,26.82554
"2528.6.8","Florida","Washington","12133",2013,9,158.1436,25.91012
"2528.6.9","Florida","Washington","12133",2013,10,22.67795,20.4562
"2528.6.10","Florida","Washington","12133",2013,11,170.7676,14.46476
"2528.6.11","Florida","Washington","12133",2013,12,150.0713,12.81139
"2528.7","Florida","Washington","12133",2014,1,72.58446,6.289819
"2528.7.1","Florida","Washington","12133",2014,2,165.364,12.2259
"2528.7.2","Florida","Washington","12133",2014,3,209.4366,13.30229
"2528.7.3","Florida","Washington","12133",2014,4,421.3227,18.54133
"2528.7.4","Florida","Washington","12133",2014,5,159.2816,22.8388
"2528.7.5","Florida","Washington","12133",2014,6,102.1201,26.5906
"2528.7.6","Florida","Washington","12133",2014,7,127.9142,26.77133
"2528.7.7","Florida","Washington","12133",2014,8,67.91241,27.7997
"2528.7.8","Florida","Washington","12133",2014,9,226.9918,25.76151
"2528.7.9","Florida","Washington","12133",2014,10,155.4519,20.1503
"2528.7.10","Florida","Washington","12133",2014,11,117.5337,11.50867
"2528.7.11","Florida","Washington","12133",2014,12,149.6886,12.66367
"2528.8","Florida","Washington","12133",2015,1,103.5624,9.688133
"2528.8.1","Florida","Washington","12133",2015,2,102.2723,8.589699
"2528.8.2","Florida","Washington","12133",2015,3,83.92771,17.48777
"2528.8.3","Florida","Washington","12133",2015,4,232.8394,21.70018
"2528.8.4","Florida","Washington","12133",2015,5,141.7837,24.20317
"2528.8.5","Florida","Washington","12133",2015,6,133.7702,27.01588
"2528.8.6","Florida","Washington","12133",2015,7,143.0769,28.36431
"2528.8.7","Florida","Washington","12133",2015,8,114.1081,27.58404
"2528.8.8","Florida","Washington","12133",2015,9,169.7918,24.98134
"2528.8.9","Florida","Washington","12133",2015,10,70.24831,20.62176
"2528.8.10","Florida","Washington","12133",2015,11,241.4425,17.979
"2528.8.11","Florida","Washington","12133",2015,12,235.3913,16.47957
"2528.9","Florida","Washington","12133",2016,1,177.2742,9.217808
"2528.9.1","Florida","Washington","12133",2016,2,131.1381,12.03902
"2528.9.2","Florida","Washington","12133",2016,3,205.3005,17.16933
"2528.9.3","Florida","Washington","12133",2016,4,174.8184,19.38149
"2528.9.4","Florida","Washington","12133",2016,5,78.96966,23.00289
"2528.9.5","Florida","Washington","12133",2016,6,156.1115,26.93463
"2528.9.6","Florida","Washington","12133",2016,7,157.2577,28.04162
"2528.9.7","Florida","Washington","12133",2016,8,198.3552,27.81784
"2528.9.8","Florida","Washington","12133",2016,9,118.4938,26.66857
"2528.9.9","Florida","Washington","12133",2016,10,0.05250602,21.80601
"2528.9.10","Florida","Washington","12133",2016,11,0.06662651,16.43043
"2528.9.11","Florida","Washington","12133",2016,12,288.7009,14.45235
"2528.10","Florida","Washington","12133",2017,1,220.633,13.91515
"2528.10.1","Florida","Washington","12133",2017,2,113.6751,15.70537
"2528.10.2","Florida","Washington","12133",2017,3,53.097,16.80249
"2528.10.3","Florida","Washington","12133",2017,4,84.14605,20.66482
"2528.10.4","Florida","Washington","12133",2017,5,131.0397,23.05995
"2528.10.5","Florida","Washington","12133",2017,6,326.9183,25.6231
"2528.10.6","Florida","Washington","12133",2017,7,157.1779,27.58063
"2528.10.7","Florida","Washington","12133",2017,8,178.7272,27.60393
"2528.10.8","Florida","Washington","12133",2017,9,113.8397,25.11064
"2528.10.9","Florida","Washington","12133",2017,10,92.1986,21.61848
"2528.10.10","Florida","Washington","12133",2017,11,2.952554,15.72812
"2528.10.11","Florida","Washington","12133",2017,12,70.72525,12.03455
"2528.11","Florida","Washington","12133",2018,1,89.864,7.770711
"2528.11.1","Florida","Washington","12133",2018,2,265.532,17.47936
"2528.11.2","Florida","Washington","12133",2018,3,114.925,15.18427
"2528.11.3","Florida","Washington","12133",2018,4,121.3612,17.98793
"2528.11.4","Florida","Washington","12133",2018,5,202.2463,24.43552
"2528.11.5","Florida","Washington","12133",2018,6,152.3022,27.13904
"2528.11.6","Florida","Washington","12133",2018,7,206.8496,27.84946
"2528.11.7","Florida","Washington","12133",2018,8,330.0453,27.0077
"2528.11.8","Florida","Washington","12133",2018,9,193.5191,27.3607
"2528.11.9","Florida","Washington","12133",2018,10,236.5424,22.31376
"2528.11.10","Florida","Washington","12133",2018,11,224.0706,14.21841
"2528.11.11","Florida","Washington","12133",2018,12,325.6335,12.57789
"2533","Florida","Taylor","12123",2007,1,144.7332,13.24973
"2533.12","Florida","Taylor","12123",2007,2,45.03922,11.65099
"2533.13","Florida","Taylor","12123",2007,3,30.32425,17.27913
"2533.14","Florida","Taylor","12123",2007,4,25.82557,17.99326
"2533.15","Florida","Taylor","12123",2007,5,5.33,23.06719
"2533.16","Florida","Taylor","12123",2007,6,108.0638,26.23189
"2533.17","Florida","Taylor","12123",2007,7,137.5477,27.35904
"2533.18","Florida","Taylor","12123",2007,8,144.2442,28.40925
"2533.19","Florida","Taylor","12123",2007,9,127.6372,26.38704
"2533.20","Florida","Taylor","12123",2007,10,51.2224,22.94716
"2533.21","Florida","Taylor","12123",2007,11,33.99892,15.33701
"2533.22","Florida","Taylor","12123",2007,12,50.81665,15.54949
"2533.1","Florida","Taylor","12123",2008,1,83.17521,11.54919
"2533.1.1","Florida","Taylor","12123",2008,2,118.6365,13.8585
"2533.1.2","Florida","Taylor","12123",2008,3,98.6306,15.3312
"2533.1.3","Florida","Taylor","12123",2008,4,56.42246,19.03231
"2533.1.4","Florida","Taylor","12123",2008,5,31.2176,23.48201
"2533.1.5","Florida","Taylor","12123",2008,6,118.3346,27.0559
"2533.1.6","Florida","Taylor","12123",2008,7,154.8198,27.33314
"2533.1.7","Florida","Taylor","12123",2008,8,488.1422,26.91419
"2533.1.8","Florida","Taylor","12123",2008,9,27.51677,25.62401
"2533.1.9","Florida","Taylor","12123",2008,10,60.56162,20.39042
"2533.1.10","Florida","Taylor","12123",2008,11,53.32042,14.26213
"2533.1.11","Florida","Taylor","12123",2008,12,57.80743,14.18829
"2533.2","Florida","Taylor","12123",2009,1,74.40407,11.50389
"2533.2.1","Florida","Taylor","12123",2009,2,39.58808,10.81389
"2533.2.2","Florida","Taylor","12123",2009,3,77.38695,16.22584
"2533.2.3","Florida","Taylor","12123",2009,4,208.8581,18.69925
"2533.2.4","Florida","Taylor","12123",2009,5,106.5716,22.95365
"2533.2.5","Florida","Taylor","12123",2009,6,119.232,27.15964
"2533.2.6","Florida","Taylor","12123",2009,7,172.8084,26.62117
"2533.2.7","Florida","Taylor","12123",2009,8,175.559,26.82072
"2533.2.8","Florida","Taylor","12123",2009,9,150.1737,26.11449
"2533.2.9","Florida","Taylor","12123",2009,10,58.40635,22.22045
"2533.2.10","Florida","Taylor","12123",2009,11,67.99683,15.94596
"2533.2.11","Florida","Taylor","12123",2009,12,199.4791,12.07518
"2533.3","Florida","Taylor","12123",2010,1,227.6632,8.711497
"2533.3.1","Florida","Taylor","12123",2010,2,112.8449,8.632515
"2533.3.2","Florida","Taylor","12123",2010,3,108.5776,12.88105
"2533.3.3","Florida","Taylor","12123",2010,4,20.6879,19.15695
"2533.3.4","Florida","Taylor","12123",2010,5,209.7597,24.70249
"2533.3.5","Florida","Taylor","12123",2010,6,120.6693,27.51928
"2533.3.6","Florida","Taylor","12123",2010,7,175.7673,28.07784
"2533.3.7","Florida","Taylor","12123",2010,8,285.7428,28.16425
"2533.3.8","Florida","Taylor","12123",2010,9,121.1235,26.3585
"2533.3.9","Florida","Taylor","12123",2010,10,12.85581,20.20533
"2533.3.10","Florida","Taylor","12123",2010,11,23.25036,15.64701
"2533.3.11","Florida","Taylor","12123",2010,12,62.11335,7.378593
"2533.4","Florida","Taylor","12123",2011,1,171.2393,8.758713
"2533.4.1","Florida","Taylor","12123",2011,2,80.37563,13.79877
"2533.4.2","Florida","Taylor","12123",2011,3,107.6816,17.36907
"2533.4.3","Florida","Taylor","12123",2011,4,68.72263,20.59856
"2533.4.4","Florida","Taylor","12123",2011,5,20.25707,23.00659
"2533.4.5","Florida","Taylor","12123",2011,6,104.7172,27.67937
"2533.4.6","Florida","Taylor","12123",2011,7,143.2554,27.69269
"2533.4.7","Florida","Taylor","12123",2011,8,114.2157,28.6412
"2533.4.8","Florida","Taylor","12123",2011,9,118.56,25.44284
"2533.4.9","Florida","Taylor","12123",2011,10,75.02479,19.4782
"2533.4.10","Florida","Taylor","12123",2011,11,58.08084,16.81156
"2533.4.11","Florida","Taylor","12123",2011,12,52.57844,14.46569
"2533.5","Florida","Taylor","12123",2012,1,53.78587,12.86341
"2533.5.1","Florida","Taylor","12123",2012,2,50.88856,15.05455
"2533.5.2","Florida","Taylor","12123",2012,3,81.56892,19.83632
"2533.5.3","Florida","Taylor","12123",2012,4,44.68168,20.38796
"2533.5.4","Florida","Taylor","12123",2012,5,165.184,24.66701
"2533.5.5","Florida","Taylor","12123",2012,6,477.8451,25.52108
"2533.5.6","Florida","Taylor","12123",2012,7,200.5111,27.48311
"2533.5.7","Florida","Taylor","12123",2012,8,328.144,26.76257
"2533.5.8","Florida","Taylor","12123",2012,9,129.7098,25.55731
"2533.5.9","Florida","Taylor","12123",2012,10,61.23353,21.28204
"2533.5.10","Florida","Taylor","12123",2012,11,3.709641,14.60251
"2533.5.11","Florida","Taylor","12123",2012,12,65.73497,14.40635
"2533.6","Florida","Taylor","12123",2013,1,24.69084,15.36937
"2533.6.1","Florida","Taylor","12123",2013,2,188.366,13.47814
"2533.6.2","Florida","Taylor","12123",2013,3,103.0617,12.62497
"2533.6.3","Florida","Taylor","12123",2013,4,85.50545,19.73063
"2533.6.4","Florida","Taylor","12123",2013,5,43.68156,21.59757
"2533.6.5","Florida","Taylor","12123",2013,6,235.7914,26.52868
"2533.6.6","Florida","Taylor","12123",2013,7,384.3078,26.48757
"2533.6.7","Florida","Taylor","12123",2013,8,247.5817,27.30925
"2533.6.8","Florida","Taylor","12123",2013,9,127.8369,26.23027
"2533.6.9","Florida","Taylor","12123",2013,10,20.19766,21.68123
"2533.6.10","Florida","Taylor","12123",2013,11,117.3225,16.55365
"2533.6.11","Florida","Taylor","12123",2013,12,101.5191,15.25793
"2533.7","Florida","Taylor","12123",2014,1,149.5955,8.741347
"2533.7.1","Florida","Taylor","12123",2014,2,147.2113,14.00602
"2533.7.2","Florida","Taylor","12123",2014,3,223.0907,14.36201
"2533.7.3","Florida","Taylor","12123",2014,4,231.3575,19.2741
"2533.7.4","Florida","Taylor","12123",2014,5,161.6039,23.04476
"2533.7.5","Florida","Taylor","12123",2014,6,109.7138,26.3462
"2533.7.6","Florida","Taylor","12123",2014,7,126.7683,26.88323
"2533.7.7","Florida","Taylor","12123",2014,8,144.1907,27.65895
"2533.7.8","Florida","Taylor","12123",2014,9,240.9975,25.21641
"2533.7.9","Florida","Taylor","12123",2014,10,58.0221,20.34991
"2533.7.10","Florida","Taylor","12123",2014,11,91.62527,12.59874
"2533.7.11","Florida","Taylor","12123",2014,12,94.13754,14.1753
"2533.8","Florida","Taylor","12123",2015,1,117.981,11.18192
"2533.8.1","Florida","Taylor","12123",2015,2,122.0104,10.3435
"2533.8.2","Florida","Taylor","12123",2015,3,48.64048,18.4291
"2533.8.3","Florida","Taylor","12123",2015,4,96.1818,22.30596
"2533.8.4","Florida","Taylor","12123",2015,5,45.51671,24.16477
"2533.8.5","Florida","Taylor","12123",2015,6,131.5636,27.01526
"2533.8.6","Florida","Taylor","12123",2015,7,219.7301,27.98601
"2533.8.7","Florida","Taylor","12123",2015,8,202.0737,27.56909
"2533.8.8","Florida","Taylor","12123",2015,9,110.6021,25.54962
"2533.8.9","Florida","Taylor","12123",2015,10,48.87725,21.58922
"2533.8.10","Florida","Taylor","12123",2015,11,111.1867,20.38987
"2533.8.11","Florida","Taylor","12123",2015,12,63.26825,18.66451
"2533.9","Florida","Taylor","12123",2016,1,108.8763,10.86811
"2533.9.1","Florida","Taylor","12123",2016,2,89.76431,12.60056
"2533.9.2","Florida","Taylor","12123",2016,3,123.6979,18.30271
"2533.9.3","Florida","Taylor","12123",2016,4,120.4371,20.24904
"2533.9.4","Florida","Taylor","12123",2016,5,52.83715,23.3404
"2533.9.5","Florida","Taylor","12123",2016,6,140.6282,27.10608
"2533.9.6","Florida","Taylor","12123",2016,7,141.2896,28.30155
"2533.9.7","Florida","Taylor","12123",2016,8,321.6772,27.95428
"2533.9.8","Florida","Taylor","12123",2016,9,245.8725,26.61124
"2533.9.9","Florida","Taylor","12123",2016,10,14.24387,22.11725
"2533.9.10","Florida","Taylor","12123",2016,11,1.506443,17.00636
"2533.9.11","Florida","Taylor","12123",2016,12,62.41868,16.11952
"2533.10","Florida","Taylor","12123",2017,1,141.5609,14.75256
"2533.10.1","Florida","Taylor","12123",2017,2,34.89901,16.3952
"2533.10.2","Florida","Taylor","12123",2017,3,26.73705,16.8854
"2533.10.3","Florida","Taylor","12123",2017,4,181.5983,20.70183
"2533.10.4","Florida","Taylor","12123",2017,5,102.9431,23.43206
"2533.10.5","Florida","Taylor","12123",2017,6,236.0293,25.95849
"2533.10.6","Florida","Taylor","12123",2017,7,179.4287,27.72315
"2533.10.7","Florida","Taylor","12123",2017,8,201.3183,27.52238
"2533.10.8","Florida","Taylor","12123",2017,9,143.7234,25.7495
"2533.10.9","Florida","Taylor","12123",2017,10,68.00814,22.5737
"2533.10.10","Florida","Taylor","12123",2017,11,40.43699,17.03205
"2533.10.11","Florida","Taylor","12123",2017,12,51.28465,13.96752
"2533.11","Florida","Taylor","12123",2018,1,92.93792,9.438923
"2533.11.1","Florida","Taylor","12123",2018,2,71.47165,18.35514
"2533.11.2","Florida","Taylor","12123",2018,3,125.2514,14.6949
"2533.11.3","Florida","Taylor","12123",2018,4,122.85,18.95547
"2533.11.4","Florida","Taylor","12123",2018,5,251.4599,23.90791
"2533.11.5","Florida","Taylor","12123",2018,6,143.5776,26.9905
"2533.11.6","Florida","Taylor","12123",2018,7,313.2148,27.37503
"2533.11.7","Florida","Taylor","12123",2018,8,345.8345,27.46042
"2533.11.8","Florida","Taylor","12123",2018,9,102.4412,27.89485
"2533.11.9","Florida","Taylor","12123",2018,10,68.54743,23.28286
"2533.11.10","Florida","Taylor","12123",2018,11,136.8233,16.22704
"2533.11.11","Florida","Taylor","12123",2018,12,260.0913,13.97254
"2549","Florida","Jackson","12063",2007,1,139.2071,11.68372
"2549.12","Florida","Jackson","12063",2007,2,76.16139,10.57799
"2549.13","Florida","Jackson","12063",2007,3,39.43168,16.9796
"2549.14","Florida","Jackson","12063",2007,4,48.31241,17.90467
"2549.15","Florida","Jackson","12063",2007,5,21.17511,23.69595
"2549.16","Florida","Jackson","12063",2007,6,39.65591,27.35679
"2549.17","Florida","Jackson","12063",2007,7,157.3673,27.98223
"2549.18","Florida","Jackson","12063",2007,8,114.9394,29.46434
"2549.19","Florida","Jackson","12063",2007,9,62.1227,26.32343
"2549.20","Florida","Jackson","12063",2007,10,145.6596,21.8331
"2549.21","Florida","Jackson","12063",2007,11,53.74599,14.40168
"2549.22","Florida","Jackson","12063",2007,12,146.5514,13.77832
"2549.1","Florida","Jackson","12063",2008,1,107.5923,9.449671
"2549.1.1","Florida","Jackson","12063",2008,2,250.0811,12.64777
"2549.1.2","Florida","Jackson","12063",2008,3,83.6808,14.83701
"2549.1.3","Florida","Jackson","12063",2008,4,114.3591,19.23434
"2549.1.4","Florida","Jackson","12063",2008,5,43.69285,23.86628
"2549.1.5","Florida","Jackson","12063",2008,6,114.0882,27.66288
"2549.1.6","Florida","Jackson","12063",2008,7,141.6935,27.69033
"2549.1.7","Florida","Jackson","12063",2008,8,254.2874,26.8277
"2549.1.8","Florida","Jackson","12063",2008,9,28.24759,25.49398
"2549.1.9","Florida","Jackson","12063",2008,10,107.8793,19.3835
"2549.1.10","Florida","Jackson","12063",2008,11,90.29511,13.33996
"2549.1.11","Florida","Jackson","12063",2008,12,198.8763,13.61212
"2549.2","Florida","Jackson","12063",2009,1,50.68234,11.36412
"2549.2.1","Florida","Jackson","12063",2009,2,81.93672,11.01077
"2549.2.2","Florida","Jackson","12063",2009,3,210.1926,16.33566
"2549.2.3","Florida","Jackson","12063",2009,4,228.1304,18.79142
"2549.2.4","Florida","Jackson","12063",2009,5,173.3739,24.19788
